cve_id,component,severity,cvss_vector,year,version_rule,ref_count,summary
CVE-2026-25054,n8n,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:N,2026,"(version > ""2.0.0"" && version < ""2.2.1"") || (version > ""0"" && version < ""1.123.9"")",3,n8n 的工作流用户界面通过 Markdown 渲染存在存储型跨站脚本 (XSS) 漏洞。
CVE-2026-25055,n8n,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,2026,"(version > ""0"" && version < ""1.123.12"") || (version >= ""2.0.0"" && version < ""2.4.0"")",6,n8n 存在通过 SSH 节点在远程系统上任意文件写入的漏洞。
CVE-2026-25056,n8n,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,2026,"(version > ""0"" && version < ""1.118.0"") || (version >= ""2.0.0"" && version < ""2.4.0"")",4,n8n 的 Merge 节点中存在一个漏洞，允许经过身份验证的用户写入任意文件，可能导致远程代码执行。
CVE-2026-25115,n8n,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,2026,"version > ""0"" && version < ""2.4.8""",6,经身份验证的用户可以在 n8n 的 Python 代码节点中逃逸 Python 沙箱。
CVE-2026-25631,n8n,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version > ""0"" && version < ""1.121.0""",3,n8n 的域名允许列表绕过漏洞导致凭据泄露。
CVE-2026-27496,n8n,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version < ""1.123.22""",2,n8n JavaScript 任务运行器分配未初始化内存缓冲区导致信息泄露。
CVE-2026-33660,n8n,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,2026,"version < ""1.123.26""",2,"n8n Merge 节点""按 SQL 合并""模式通过 AlaSQL 实现本地文件读取和远程代码执行。"
CVE-2026-33663,n8n,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version < ""1.123.27""",2,n8n 凭据管道授权漏洞允许 global:member 角色窃取明文 HTTP 凭据。
CVE-2026-33665,n8n,HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N,2026,"version < ""1.121.0""",2,n8n LDAP 认证通过邮箱自动关联 LDAP 身份与本地账户，导致账户接管漏洞。
CVE-2026-33696,n8n,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""1.123.27""",2,n8n XML 和 GSuiteAdmin 节点通过精心构造的工作流参数存在原型污染漏洞。
CVE-2026-33713,n8n,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,2026,"version < ""1.123.26""",2,n8n Data Table Get 节点 SQL 注入漏洞允许通过 SQLite 读取文件并可能实现远程代码执行。
CVE-2026-33720,n8n,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:N,2026,"version < ""2.8.0""",2,启用 N8N_SKIP_AUTH_ON_OAUTH_CALLBACK 时 n8n OAuth 回调处理程序跳过所有权验证。
CVE-2026-33722,n8n,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version < ""1.123.23""",2,n8n 允许没有列表权限的认证用户获取外部密钥的明文值。
CVE-2026-33724,n8n,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,2026,"version < ""2.5.0""",2,n8n 源代码控制 SSH 功能禁用主机密钥验证，导致中间人攻击风险。
CVE-2026-33749,n8n,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:N,2026,"version < ""1.123.27""",2,n8n 二进制数据端点提供 HTML 文件时缺少 Content-Disposition 头，导致 XSS 漏洞。
CVE-2026-33751,n8n,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:N,2026,"version < ""1.123.27""",2,n8n LDAP 节点过滤器转义逻辑缺陷允许通过未转义的元字符进行 LDAP 注入。
CVE-2026-42233,n8n,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:N/SC:H/SI:H/SA:N,2026,"version < ""1.123.32"" || (version >= ""2.0.0"" && version < ""2.17.4"") || (version >= ""2.18.0"" && version < ""2.18.1"")",3,n8n Oracle 数据库节点 Limit 字段 SQL 注入漏洞
CVE-2026-42235,n8n,HIGH,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:A/VC:H/VI:H/VA:L/SC:H/SI:H/SA:L,2026,"version < ""1.123.32"" || (version >= ""2.0.0"" && version < ""2.17.4"") || (version >= ""2.18.0"" && version < ""2.18.1"")",2,n8n 通过 MCP OAuth client_name 参数存在 XSS 漏洞，可导致会话劫持和权限提升。
CVE-2026-54309,n8n,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:L,2026,"(version < ""2.25.7"") || (version >= ""2.26.0"" && version < ""2.26.2"")",1,n8n MCP 浏览器 HTTP 传输模式暴露未认证浏览器控制会话
CVE-2026-56348,n8n,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:L,2026,"version < ""2.20.0""",2,n8n 凭据泄露漏洞（允许的 HTTP 请求域限制绕过）
CVE-2026-41495,n8n-mcp,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,2026,"version < ""2.47.11""",2,n8n-MCP HTTP 模式在 2.47.11 版本之前会将未经认证请求中的敏感元数据（Bearer 令牌、API 密钥、JSON-RPC 载荷）写入服务器日志
CVE-2026-42282,n8n-mcp,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2026,"version < ""2.47.13""",3,n8n-MCP HTTP 传输模式在日志中记录敏感的 MCP 工具调用参数（脱敏前），可能导致凭据泄露。
CVE-2026-42449,n8n-mcp,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,2026,"version >= ""2.47.4"" && version < ""2.47.14""",3,n8n-mcp SSRFProtection.validateUrlSync() 缺乏 IPv6 检查，允许 IPv4 映射的 IPv6 地址绕过 SSRF 防护
CVE-2026-30886,new-api,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version < ""0.11.4-alpha.2""",2,New API 视频代理 IDOR 漏洞 - 越权访问其他用户视频内容
CVE-2026-32879,new-api,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,2026,"version >= ""0.10.0""",1,New API Passkey 二次验证绕过漏洞 - 可泄露 Root 级渠道密钥
CVE-2026-41432,new-api,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:L,2026,"version < ""0.12.10""",3,New API Stripe Webhook 签名绕过漏洞，允许伪造事件任意充值配额 （0.12.10 版本之前受影响）
CVE-2023-49785,nextchat,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,2023,"version > ""0"" && version <= ""2.11.2""",3,NextChat 的 /api/cors 端点存在完全读取的 SSRF 和 XSS 漏洞。
CVE-2025-50733,nextchat,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2025,,3,NextChat 存在跨站脚本 (XSS) 漏洞，原因是 AI 生成的 HTML 内容未经过适当净化。
CVE-2025-50735,nextchat,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2025,"version <= ""2.16.0""",4,NextChat 中由于 WebDAV 代理处理不当导致的目录遍历漏洞。
CVE-2026-7177,nextchat,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,2026,"version <= ""2.16.1""",2,NextChat（ChatGPT-Next-Web）v2.16.1 及以下版本存在服务端请求伪造（SSRF）漏洞， 攻击者可通过 proxyHandler 函数在未授权情况下向内部或外部资源发送任意 HTTP 请求。
CVE-2026-7178,nextchat,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,2026,"version <= ""2.16.1""",2,NextChat（ChatGPT-Next-Web）2.16.1 及以下版本的 Artifacts 端点存在服务器端请求伪造（SSRF） 路径穿越漏洞，未认证攻击者可利用服务器的特权 API Token 调用任意 Cloudflare API 端点。
CVE-2026-7643,nextchat,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,2026,"version <= ""2.16.1""",3,NextChat API 端点中存在宽松跨域策略漏洞。
CVE-2026-7644,nextchat,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version <= ""2.16.1""",3,NextChat 未授权远程代码执行漏洞（addMcpServer Server Action）
CVE-2024-12055,ollama,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version <= ""0.3.14""",2,Ollama版本<=0.3.14中的漏洞允许通过恶意gguf模型文件上传导致DoS
CVE-2024-12886,ollama,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.3.15""",2,ollama服务器中的内存溢出（OOM）漏洞
CVE-2024-28224,ollama,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2024,"version < ""0.1.29""",6,Ollama DNS rebinding漏洞
CVE-2024-37032,ollama,MEDIUM,,2024,"version < ""0.1.34""",9,Ollama未验证摘要格式（64位十六进制sha256）
CVE-2024-39719,ollama,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2024,"version <= ""0.3.14""",3,Ollama 文件存在泄露漏洞
CVE-2024-39720,ollama,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:H,2024,"version < ""0.1.46""",6,Ollama 越界读取漏洞
CVE-2024-39721,ollama,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.1.34""",5,Ollama CreateModelHandler 函数文件读取漏洞
CVE-2024-39722,ollama,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2024,"version < ""0.1.46""",3,Ollama API 路由路径遍历漏洞
CVE-2024-45436,ollama,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,2024,"version < ""0.1.47""",5,Ollama 可将 ZIP 存档成员提取到父目录之外
CVE-2024-7773,ollama,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,2024,"version < ""0.1.38""",3,ollama 中由于 ZipSlip 漏洞导致的远程代码执行（RCE）
CVE-2024-8063,ollama,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version == ""0.3.3""",2,ollama/ollama版本v0.3.3中的除零漏洞
CVE-2024-9840,ollama,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.3.22""",2,open-webui/open-webui中由于不当的多部分边界处理导致的DoS漏洞
CVE-2025-0312,ollama,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2025,"version <= ""0.3.14""",2,ollama中的漏洞允许通过GGUF模型文件中的空指针解引用导致DoS
CVE-2025-0313,ollama,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2025,"version <= ""0.3.14""",2,ollama中的漏洞允许通过GGUF模型进行DoS攻击
CVE-2025-0315,ollama,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2025,"version <= ""0.3.14""",2,ollama中的漏洞允许通过定制的GGUF模型文件上传导致DoS
CVE-2025-0317,ollama,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2025,"version <= ""0.3.14""",2,ollama中的漏洞允许通过恶意GGUF模型上传导致DoS
CVE-2025-15063,ollama,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2025,,2,Ollama MCP 服务器 execAsync 命令注入远程代码执行漏洞。
CVE-2025-15514,ollama,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2025,"version >= ""0.11.5-rc0"" && version <= ""0.13.5""",5,Ollama 在多模态图像处理中存在空指针解引用漏洞，导致拒绝服务。
CVE-2025-1975,ollama,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2025,"version >= ""0"" && version < ""0.5.12""",3,Ollama 服务器易受拒绝服务 (DoS) 攻击
CVE-2025-44779,ollama,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:H,2025,"version > ""0"" && version < ""0.1.34""",0,Ollama 允许删除任意文件。
CVE-2025-51471,ollama,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:L/A:N,2025,"version > ""0"" && version <= ""0.9.6""",5,Ollama 存在跨域令牌暴露漏洞。
CVE-2025-63389,ollama,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:N/SC:N/SI:N/SA:N,2025,"version > ""0"" && version <= ""0.13.5""",4,Ollama 平台缺少身份验证，导致攻击者可以执行模型管理操作。
CVE-2025-66959,ollama,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2025,"version == ""0.12.10""",3,Ollama 中 GGUF 解码器远程拒绝服务漏洞。
CVE-2025-66960,ollama,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2025,"version == ""0.12.10""",3,Ollama 存在拒绝服务漏洞，可通过特制 GGUF 元数据触发。
CVE-2026-5530,ollama,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,2026,"version <= ""0.1.18.1""",2,Ollama 模型拉取 API 服务端请求伪造（SSRF）漏洞
CVE-2026-7020,ollama,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,2026,"version <= ""0.20.2""",2,Ollama Tensor Model Transfer Handler（digestToPath）存在路径穿越漏洞，影响 0.20.2 及以下版本
CVE-2026-7482,ollama,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,2026,"version < ""0.17.1""",3,Ollama 0.17.1 之前版本 GGUF 模型加载器堆越界读取漏洞（CVE-2026-7482）
CVE-2024-12534,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.3.33""",2,open-webui中缺乏字符长度验证导致DoS
CVE-2024-12537,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.3.33""",2,open-webui中缺乏身份验证机制，允许未经身份验证的访问，从而导致拒绝服务。
CVE-2024-12868,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.3.33""",2,open-webui中存在漏洞的starlette包版本导致拒绝服务
CVE-2024-30256,open-webui,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,2024,"version < ""0.1.117""",1,Open WebUI是一个用户友好的LLMs WebUI。Open-webui存在认证盲服务器端请求伪造漏洞。该漏洞已在0.1.117版本中修复。
CVE-2024-47874,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.3.33""",4,Open WebUI 通过 fastapi 对 starlette 存在易受攻击的依赖
CVE-2024-53981,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.4.7""",5,Open WebUI 未认证多部分边界拒绝服务（DoS）漏洞存在于api/chat/file中
CVE-2024-6706,open-webui,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2024,"version < ""0.1.105""",3,Open WebUI 存储型跨站脚本漏洞
CVE-2024-6707,open-webui,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2024,,2,Open WebUI 路径遍历漏洞
CVE-2024-7033,open-webui,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,2024,"version < ""0.3.9""",2,open-webui中的任意文件写入漏洞
CVE-2024-7034,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,2024,"version < ""0.3.9""",2,open-webui中的任意文件写入漏洞
CVE-2024-7035,open-webui,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:H/UI:R/S:C/C:N/I:H/A:L,2024,"version < ""0.3.9""",2,open-webui中敏感操作的GET方法不安全
CVE-2024-7036,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.3.9""",2,open-webui中的漏洞允许未经身份验证的攻击者导致管理面板无响应。
CVE-2024-7037,open-webui,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,2024,"version < ""0.3.9""",4,open-webui 允许写入和删除任意文件
CVE-2024-7038,open-webui,LOW,CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:N/A:N,2024,"version < ""0.3.9""",4,open-webui 允许通过观察错误消息枚举文件名和遍历目录
CVE-2024-7039,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:L,2024,"version < ""0.3.9""",2,open-webui 中的权限管理不当漏洞
CVE-2024-7040,open-webui,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,2024,"version < ""0.3.9""",2,open-webui 中的不当访问控制漏洞
CVE-2024-7041,open-webui,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,2024,"version < ""0.3.8""",4,open-webui 不安全的直接对象引用（IDOR）漏洞
CVE-2024-7043,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,2024,"version < ""0.3.9""",2,open-webui中存在不当访问控制漏洞，允许未经授权的文件操作
CVE-2024-7044,open-webui,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:N/A:N,2024,"version < ""0.3.9""",2,open-webui 聊天文件上传中的存储型跨站脚本（XSS）漏洞
CVE-2024-7045,open-webui,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2024,"version < ""0.3.9""",2,open-webui中存在不当访问控制漏洞，允许未经授权的提示查看。
CVE-2024-7046,open-webui,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2024,"version < ""0.3.9""",2,open-webui中存在不当访问控制漏洞，允许查看管理员详情。
CVE-2024-7048,open-webui,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,2024,"version < ""0.3.9""",2,Open WebUI 权限管理不当漏洞
CVE-2024-7049,open-webui,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,2024,"version < ""0.3.9""",2,Open WebUI 用户权限绕过漏洞
CVE-2024-7053,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:L/A:N,2024,"version < ""0.3.9""",2,open-webui/open-webui 版本 0.3.8 中的会话固定漏洞
CVE-2024-7806,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,2024,"version<= ""0.3.8""",2,open-webui版本<=0.3.8中存在通过CSRF实现的远程代码执行漏洞
CVE-2024-7959,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N,2024,"version < ""0.3.9""",2,open-webui/open-webui版本0.3.8的`/openai/models`端点存在SSRF漏洞
CVE-2024-7983,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.3.9""",2,open-webui中未认证的markdown转HTML端点导致DoS
CVE-2024-7990,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:H/UI:R/S:C/C:H/I:H/A:H,2024,"version < ""0.3.9""",2,open-webui中存在的存储型跨站脚本（XSS）漏洞
CVE-2024-7999,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""79778fa""",2,open-webui中由于多部分边界格式错误导致的拒绝服务（DoS）漏洞
CVE-2024-8017,open-webui,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H,2024,"version<= ""0.3.8""",2,open-webui版本<=0.3.8中的XSS漏洞
CVE-2024-8053,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.3.11""",2,open-webui中PDF生成端点缺乏身份验证
CVE-2024-8060,open-webui,HIGH,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,2024,"version >= ""0"" && version < ""0.5.17""",4,Open WebUI 允许通过任意文件上传实现远程代码执行
CVE-2025-29446,open-webui,HIGH,CVSS:3.x/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,2025,"version == ""0.5.16""",3,open-webui v0.5.16中的SSRF漏洞
CVE-2025-63391,open-webui,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2025,"version <= ""0.6.32""",4,Open-WebUI /api/config 端点存在身份验证绕过漏洞。
CVE-2025-63681,open-webui,LOW,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N/E:P,2025,"version > ""0"" && version <= ""0.6.33""",0,Open-webui 存在不正确的访问控制漏洞，允许未经授权的任务取消。
CVE-2025-64495,open-webui,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:N,2025,"version > ""0"" && version < ""0.6.35""",5,Open WebUI 在启用“将提示作为富文本插入”时，通过提示容易受到存储型 DOM XSS 攻击，导致 ATO/RCE。
CVE-2025-64496,open-webui,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:N,2025,"version > ""0"" && version < ""0.6.35""",4,Open WebUI 在启用直接连接时，易受来自外部模型服务器的服务器发送事件 (SSE) 的代码注入攻击。
CVE-2025-65958,open-webui,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,2025,"version > ""0"" && version < ""0.6.37""",4,Open WebUI 存在服务器端请求伪造 (SSRF) 漏洞，通过 /api/v1/retrieval/process/web 端点中的任意 URL 处理实现。
CVE-2025-65959,open-webui,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:N,2025,"version > ""0"" && version < ""0.6.37""",6,Open WebUI 存在存储型 DOM XSS 漏洞，通过笔记中的“下载 PDF”功能进行利用。
CVE-2025-15603,openwebui,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N,2025,"version <= ""0.6.16""",2,Open WebUI JWT 密钥处理程序 WEBUI_SECRET_KEY 随机性不足漏洞
CVE-2026-44555,openwebui,HIGH,,2026,"version < ""0.9.0""",1,Open WebUI 基础模型路由通过模型链绕过访问控制
CVE-2026-44563,openwebui,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,2026,"version < ""0.9.0""",1,Open WebUI 通过 /api/generate、/api/embed、/api/embeddings 和 /api/show 端点存在未授权模型访问漏洞
CVE-2026-44566,openwebui,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,2026,"version < ""0.1.124""",1,Open WebUI 任意文件上传与路径穿越漏洞
CVE-2026-45301,openwebui,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,2026,"version < ""0.3.16""",2,Open WebUI 文件 API 缺少权限校验，任意已认证用户可列举、读取并删除所有用户上传的文件。
CVE-2026-45365,openwebui,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""0.8.11""",2,Open WebUI 已认证用户可通过暴露的 bypass_filter 查询参数绕过模型访问控制
CVE-2026-54006,openwebui,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""0.9.6""",1,Open WebUI IDOR 漏洞允许通过日历事件重新设置父级将事件写入其他用户的日历
CVE-2026-54008,openwebui,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:L,2026,"version < ""0.9.6""",3,Open WebUI <= 0.9.5 OAuth _process_picture_url 重定向绕过 SSRF 漏洞 (CVE-2026-54008)
CVE-2026-54018,openwebui,HIGH,7.7,2026,"version < ""0.9.6""",4,open-webui Open WebUI 的 SafePlaywrightURLLoader 存在通过 HTTP 重定向绕过 SSRF 防护的漏洞
CVE-2026-54021,openwebui,MEDIUM,6.3,2026,"version < ""0.9.6""",2,open-webui 已认证用户可通过未保护的 url_idx 路径参数访问任意配置的 Ollama 后端
CVE-2026-41208,paperclip,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.416.0""",2,Paperclip 通过 Agent 控制的 provisionCommand 实现权限提升，导致操作系统命令执行（RCE）
CVE-2026-41679,paperclip,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,2026,"version < ""2026.416.0""",2,Paperclip 未授权远程代码执行漏洞（导入接口鉴权绕过）
CVE-2026-12045,pgadmin,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:H/VA:H,2026,"version >= ""9.13"" && version < ""9.16""",3,pgAdmin 4 AI Assistant 只读事务绕过漏洞，可执行任意 SQL 写操作
CVE-2026-12048,pgadmin,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H,2026,"version >= ""6.0"" && version < ""9.16""",2,pgAdmin 4 存储型跨站脚本攻击（XSS）漏洞，影响错误渲染和执行计划节点渲染路径
CVE-2026-33081,pinchtab,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:L/A:N,2026,"version <= ""0.8.2""",3,PinchTab /download 端点通过浏览器侧重定向绕过导致的盲 SSRF 漏洞
